ListingID,ListingTypeID,UserID,Title,IsActive,PricePerNight,MinNight,MaxGuests
1123,1,8166,Modern Boutique Hotel,1,7100,4,127
1124,2,8170,Grand House,1,25000,3,11
1125,1,8174,Homely Resort,1,23500,5,116
1126,4,8179,Grand GuestHouse,1,17300,1,13
1127,2,8181,Exalted Retreat,1,62200,6,5
1128,2,8182,Balance Manor,1,55400,2,13
1129,5,8184,Exquisite Hideaway,1,16500,4,10
1130,5,8188,Charming Retreat,1,15900,5,8
1131,2,8189,Mountain Retreat House,1,25400,2,7
1132,5,8190,Exquisite Lodge,1,59100,7,12
1133,5,8191,Moonlight Retreat,1,64200,1,6
1134,1,8192,Exalted Boutique Hotel,1,14500,6,142
1135,1,8195,Deluxe Resort,1,7500,3,116
1136,1,8200,Cosy Lodge,1,19700,2,76
1137,5,8204,Cozy GuestHouse,1,64300,5,4
1138,1,8208,Beach House Boutique Hotel,1,43500,4,80
1139,3,8211,Exalted Haven,1,7200,6,18
1140,4,8213,Refresh House,1,57800,4,3
1141,5,8216,Mountain Retreat Hideaway,1,6000,2,12
1142,4,8219,Rustic Manor,1,6600,1,6
1143,1,8220,Luxury Villa Resort,1,9900,6,144
1144,3,8221,Charming Manor,1,48000,4,12
1145,2,8222,Exquisite Manor,1,22600,5,13
1146,1,8224,Modern Lodge,1,9000,5,70
1147,1,8229,Luxury Villa Retreat,1,57200,6,156
1148,1,8230,Beach House Boutique Suites,1,7300,6,63
1149,2,8234,Homely Retreat,1,11900,5,3
1150,2,8239,Cozy Haven,1,59700,4,5
1151,5,8242,Exquisite Retreat,1,17700,4,9
1152,1,8243,Modern Lodge,1,29800,1,146
1153,1,8245,Homely Lodge,1,55700,6,159
1154,1,8247,Beach House Lodge,1,17800,4,58
1155,2,8250,Charming Lodge,1,58300,7,12
1156,2,8253,Mirage Inn,1,6900,7,5
1157,1,8254,Modern Residence,1,39600,2,112
1158,1,8255,Luxury Villa Lodge,1,5900,4,142
1159,1,8256,Mountain Retreat Resort,1,9400,2,109
1160,1,8258,Charming Lodge,1,29800,6,130
1161,4,8259,Mirage Inn,1,42600,4,10
1162,2,8261,Homely Haven,1,58800,2,2
1163,1,8262,Modern Residence,1,52000,6,114
1164,4,8263,Rustic GuestHouse,1,22800,5,5
1165,1,8264,Deluxe Hotel,1,11700,3,118
1166,4,8265,Amuse Inn,1,56800,1,8
1167,5,8267,Moonlight Manor,1,12700,7,2
1168,4,8268,Beach House Retreat,1,5500,7,7
1169,1,8270,Luxury Villa Suites,1,9600,6,128
1170,2,8271,Charming Haven,1,7000,7,9
1171,1,8274,Balance Boutique Residence,1,16400,6,54
1172,3,8276,Amuse Hideaway,1,10700,6,11
1173,5,8278,Amuse House,1,5700,6,6
1174,2,8279,Deluxe Cottage,1,12800,5,8
1175,4,8281,Amuse House,1,9200,5,13
1176,4,8282,Mountain Retreat Lodge,1,39400,6,13
1177,4,8288,Rustic Cottage,1,5200,2,11
1178,1,8289,Refresh Lodge,1,31800,1,100
1179,5,8290,Amuse House,1,5100,7,7
1180,1,8295,Cosy Resort,1,6700,4,122
1181,2,8297,Grand Hideaway,1,26900,5,11
1182,1,8298,Amuse Resort,1,22500,1,72
1183,1,8300,Luxury Villa Retreat,1,44300,5,89
1184,5,8301,Grand GuestHouse,1,14900,1,5
1185,1,8304,Amuse Hotel,0,12300,4,82
1186,1,8305,Modern Boutique Hotel,1,46500,6,89
1187,1,8306,Modern Lodge,1,30800,4,136
1188,2,8313,Mountain Retreat Haven,1,13900,5,4
1189,4,8317,Modern Inn,1,5100,6,6
1190,1,8318,Exalted Residence,1,9900,1,155
1191,1,8319,Cosy Boutique Suites,1,22400,2,156
1192,1,8323,Refresh Suites,1,51400,5,134
1193,2,8330,Charming GuestHouse,1,7700,5,2
1194,3,8331,Deluxe Haven,1,5900,2,10
1195,1,8332,Cosy Suites,1,8700,3,81
1196,5,8335,Charming House,1,6200,1,12
1197,4,8337,Refresh GuestHouse,1,41100,1,9
1198,1,8338,Modern Boutique Hotel,1,17100,7,73
1199,2,8339,Grand GuestHouse,1,6200,2,14
1200,1,8341,Beach House Hotel,1,41700,2,52
1201,2,8343,Deluxe House,1,24400,2,6
1202,2,8344,Charming Lodge,1,23400,3,12
1203,2,8348,Moonlight GuestHouse,1,5400,4,10
1204,1,8352,Exalted Resort,1,6600,3,92
1205,1,8354,Beach House Oasis,1,7300,6,50
1206,1,8356,Mountain Retreat Resort,1,17100,4,74
1207,2,8357,Grand Cottage,1,48100,1,8
1208,3,8360,Exquisite Inn,1,17700,1,12
1209,2,8361,Exquisite Cottage,1,64600,3,10
1210,4,8362,Grand Cottage,1,39900,7,8
1211,1,8363,Cozy Retreat,1,34200,4,68
1212,4,8366,Deluxe Manor,0,8700,5,9
1213,4,8368,Modern Haven,1,56900,6,6
1214,4,8369,Beach House Cottage,1,7100,6,8
1215,3,8370,Beach House Inn,1,6500,5,30
1216,4,8371,Luxury Villa Retreat,1,18600,4,3
1217,5,8373,Serene Cottage,1,32800,3,3
1218,1,8374,Amuse Boutique Hotel,1,17800,5,111
1219,1,8376,Cosy Hotel,1,38400,5,142
1220,1,7307,Luxury Villa Lodge,1,48900,3,127
1221,4,7310,Amuse Cottage,1,8300,5,4
1222,1,7314,Charming Lodge,1,44600,1,88
1223,4,7315,Moonlight Hideaway,1,15900,2,10
1224,4,7316,Cozy Hideaway,1,21500,5,14
1225,3,7317,Luxury Villa Hideaway,1,6400,7,12
1226,5,7318,Balance Haven,1,59800,4,8
1227,4,7319,Modern Retreat,1,59700,2,7
1228,4,7320,Exalted GuestHouse,1,40600,5,6
1229,1,7324,Luxury Villa Oasis,1,5300,4,122
1230,1,7327,Serene Lodge,1,34300,6,52
1231,1,7328,City Loft Boutique Suites,1,8700,5,131
1232,1,7330,Deluxe Boutique Residence,1,45000,3,124
1233,1,7331,Amuse Boutique Residence,1,8000,3,157
1234,2,7334,Refresh Manor,1,40900,7,14
1235,1,7335,Deluxe Boutique Suites,1,16200,1,73
1236,2,7336,Luxury Villa Manor,0,24700,1,5
1237,2,7338,Exalted Retreat,1,8500,7,11
1238,4,7339,Exquisite House,1,44000,4,13
1239,2,7340,Moonlight Manor,1,9400,4,3
1240,4,7342,City Loft Cottage,1,7100,1,14
1241,4,7343,Mountain Retreat GuestHouse,1,18500,1,13
1242,5,7344,Mountain Retreat GuestHouse,1,13900,5,9
1243,4,7345,Homely Retreat,1,17900,2,10
1244,2,7347,Exalted Inn,1,33800,3,5
1245,2,7349,Beach House Lodge,1,21100,6,9
1246,5,7351,Moonlight Lodge,1,6100,3,8
1247,1,7353,Cozy Boutique Suites,1,34000,1,156
1248,4,7355,Beach House Manor,1,7600,2,9
1249,1,7356,Luxury Villa Residence,1,14400,2,67
1250,2,7358,Amuse Haven,1,49900,2,10
1251,1,7360,Deluxe Boutique Suites,1,9800,5,110
1252,1,7362,Rustic Oasis,1,39600,6,68
1253,4,7366,Serene Manor,1,5100,4,9
1254,4,7377,Rustic Cottage,1,22200,7,5
1255,3,7379,Mountain Retreat Manor,1,53200,7,28
1256,1,7381,Refresh Residence,1,5700,3,86
1257,4,7383,Serene Hideaway,1,5100,1,9
1258,4,7385,Charming Haven,1,49800,4,9
1259,2,7387,Exquisite GuestHouse,1,28000,6,13
1260,1,7388,Exalted Boutique Hotel,1,52800,6,120
1261,4,7389,City Loft GuestHouse,1,6900,5,3
1262,1,7390,Exalted Boutique Suites,1,7300,4,63
1263,5,7392,Refresh Retreat,1,8800,3,14
1264,1,7393,Serene Boutique Residence,1,12100,7,68
1265,1,7395,Cozy Oasis,1,27400,3,76
1266,2,7396,Serene Cottage,1,52100,2,4
1267,5,7397,Homely Haven,1,37800,4,7
1268,3,7398,Amuse Lodge,1,9900,6,25
1269,1,7400,Mountain Retreat Hotel,1,6600,4,73
1270,4,7402,Modern GuestHouse,1,13900,2,9
1271,2,7403,Beach House House,1,38700,4,11
1272,4,7404,Mountain Retreat Haven,1,8500,2,3
1273,5,7408,Charming Retreat,1,27000,5,2
1274,3,7409,Beach House Haven,1,27700,7,13
1275,4,7411,Homely Manor,1,5800,4,8
1276,5,7412,Modern Manor,1,6100,4,3
1277,4,7413,City Loft Cottage,1,7400,7,13
1278,2,7417,Modern Lodge,1,6400,1,8
1279,2,7418,Grand House,1,6400,5,7
1280,3,7420,Balance Inn,0,36300,3,14
1281,5,7422,Beach House House,1,7200,5,13
1282,2,7427,Refresh Lodge,1,21700,7,7
1283,1,7428,City Loft Oasis,1,60700,5,139
1284,1,7429,Serene Boutique Suites,1,9500,4,64
1285,2,7430,Exquisite Cottage,1,12500,3,12
1286,1,7431,Modern Hotel,1,53100,1,64
1287,4,7432,Beach House Retreat,1,17400,2,11
1288,1,7433,Modern Retreat,1,7700,1,60
1289,3,7434,Cosy Inn,1,30600,7,14
1290,1,7435,Mirage Lodge,1,54000,2,96
1291,1,7436,Mountain Retreat Boutique Residence,1,8000,7,156
1292,2,7437,Balance GuestHouse,1,7700,7,5
1293,1,7441,Cozy Lodge,1,29400,1,93
1294,1,7444,Rustic Resort,1,47000,4,106
1295,4,7445,Grand Hideaway,1,23600,4,8
1296,1,7447,Cozy Lodge,1,44600,1,119
1297,5,7448,Modern Manor,1,6700,6,10
1298,1,7449,City Loft Oasis,1,5800,4,95
1299,5,7450,Serene Manor,1,9800,3,11
1300,2,7451,Cozy Manor,1,24900,4,11
1301,3,7455,Balance Cottage,1,40400,5,15
1302,2,7456,Cozy House,1,9000,7,11
1303,4,7457,Beach House Haven,1,63000,7,6
1304,3,7459,Rustic Manor,1,11100,7,14
1305,3,7461,Exalted Hideaway,1,64400,1,14
1306,3,7462,Exquisite Manor,1,8100,1,12
1307,1,7463,Balance Retreat,1,11700,7,110
1308,2,7466,Deluxe Haven,1,8300,6,9
1309,5,7467,Exalted House,1,18300,1,7
1310,1,7468,Modern Lodge,1,36700,3,109
1311,2,8380,Moonlight Retreat,1,15500,1,8
1312,1,8381,Serene Oasis,1,24100,4,144
1313,1,8382,Refresh Residence,1,8200,5,92
1314,1,8383,Homely Boutique Residence,1,21800,5,58
1315,2,8388,City Loft Lodge,1,5700,4,3
1316,1,8390,Luxury Villa Residence,1,25700,6,103
1317,4,8391,Luxury Villa Manor,1,45400,2,12
1318,4,8396,Moonlight GuestHouse,1,7200,6,12
1319,2,8397,Amuse Manor,1,19700,7,14
1320,2,8400,Deluxe House,1,9100,4,12
1321,1,8403,Refresh Boutique Suites,1,30800,5,110
1322,4,8404,Rustic Manor,1,6500,7,11
1323,4,8405,Balance Lodge,1,48200,2,11
1324,4,8407,Balance Manor,1,13500,4,14
1325,3,8408,Rustic Haven,0,49800,4,23
1326,1,8409,Grand Residence,1,37700,1,81
1327,2,8411,Balance Lodge,1,6500,2,9
1328,1,8412,Serene Retreat,1,5700,2,130
1329,4,8413,Homely Lodge,1,61500,6,11
1330,4,8414,Modern Haven,1,5500,7,7
1331,1,8416,Exalted Resort,1,20100,4,60
1332,4,8417,Mirage Cottage,1,35700,1,2
1333,3,8422,Serene GuestHouse,1,18700,5,15
1334,3,8426,Moonlight Haven,1,49600,6,19
1335,4,8428,Rustic GuestHouse,1,8700,2,2
1336,2,8430,Grand Inn,1,57500,1,4
1337,2,8431,Deluxe Hideaway,1,42600,6,12
1338,5,8432,Serene Cottage,1,5500,6,3
1339,4,8433,Exquisite Lodge,1,8000,4,2
1340,1,8434,City Loft Retreat,1,8100,5,139
1341,3,8437,Deluxe Inn,0,30900,1,24
1342,3,8441,Charming Inn,1,16300,3,20
1343,3,8442,City Loft House,1,55000,2,15
1344,1,8443,Moonlight Lodge,1,17800,5,104
1345,2,8444,Serene Cottage,1,26800,1,4
1346,4,8453,Mountain Retreat Manor,1,5200,4,9
1347,5,8454,Modern Lodge,1,10100,6,3
1348,5,8457,Grand Cottage,1,11100,1,10
1349,2,8460,Balance Lodge,1,6400,2,9
1350,2,8461,Luxury Villa GuestHouse,1,6200,7,7
1351,2,8463,Luxury Villa GuestHouse,1,8200,7,7
1352,5,8466,Charming House,1,5000,2,5
1353,1,8467,Moonlight Boutique Suites,1,19500,7,116
1354,1,8468,Rustic Lodge,1,18900,6,146
1355,3,8469,Modern House,0,54400,1,10
1356,4,8470,City Loft Cottage,1,43200,2,5
1357,1,8471,Mountain Retreat Boutique Residence,1,11900,6,52
1358,3,8472,Deluxe Lodge,1,31700,3,18
1359,2,8476,Mirage Hideaway,1,39000,4,5
1360,3,8483,Luxury Villa Hideaway,1,5200,2,23
1361,3,8485,Balance Haven,1,26800,7,24
1362,2,8487,Mirage Manor,1,7200,1,6
1363,1,8489,Moonlight Suites,1,6700,1,89
1364,5,8490,Exquisite Manor,1,10900,4,12
1365,3,8496,Exquisite Hideaway,1,12200,7,13
1366,3,8497,Serene Haven,1,62700,3,18
1367,4,8498,Charming GuestHouse,1,31900,4,8
1368,1,8502,Cosy Lodge,1,30500,1,96
1369,2,8506,Serene Haven,1,10000,6,11
1370,1,8508,Amuse Oasis,1,48600,1,83
1371,4,8509,Cozy Lodge,0,15200,7,3
1372,4,8510,Exalted Inn,1,60200,5,7
1373,5,8511,Deluxe Retreat,1,9300,3,10
1374,4,8512,Cosy House,1,32700,2,3
1375,1,8514,Deluxe Lodge,1,32000,7,159
1376,4,8515,Charming Retreat,1,13300,4,3
1377,1,8520,Amuse Boutique Hotel,1,58400,5,126
1378,1,8521,Grand Boutique Residence,1,9800,1,91
1379,1,8524,Serene Boutique Residence,1,58000,7,160
1380,3,8529,Amuse Retreat,1,39000,2,19
1381,2,8531,Exquisite Retreat,1,14000,2,13
1382,4,8533,Homely Hideaway,1,52800,4,3
1383,4,8535,Homely Hideaway,1,6700,3,5
1384,1,8540,Balance Hotel,1,16200,4,148
1385,2,8541,Luxury Villa Retreat,1,8400,7,7
1386,4,8542,Luxury Villa Lodge,1,42600,7,5
1387,2,8543,Mirage Cottage,1,9800,3,8
1388,2,8545,Modern Cottage,1,6800,4,14
1389,3,8546,Moonlight Cottage,1,6400,6,20
1390,1,8547,Rustic Lodge,1,6300,5,60
1391,1,8548,Amuse Lodge,1,50700,4,93
1392,1,8549,Cosy Suites,1,49300,3,125
1393,4,8550,Cosy Haven,1,36800,2,11
1394,1,8552,Serene Boutique Residence,1,38700,3,149
1395,1,8553,Rustic Retreat,1,56500,6,76
1396,4,8554,Luxury Villa House,1,14100,3,3
1397,2,8558,Luxury Villa House,1,20200,2,7
1398,5,8560,City Loft Lodge,1,30700,3,12
1399,2,8563,Refresh Manor,1,7700,6,9
1400,4,8564,Rustic Retreat,1,9800,5,14
1401,4,8567,Homely GuestHouse,1,33100,6,6
1402,2,8570,Deluxe Manor,1,37500,1,9
1403,1,8574,Rustic Oasis,1,48300,1,128
1404,3,8575,Mirage GuestHouse,1,22400,6,17
1405,2,8577,Cosy Lodge,1,56800,4,10
1406,2,8578,Cosy Inn,1,32900,7,4
1407,4,8580,Serene Hideaway,1,6800,1,9
1408,2,8583,Exalted Haven,1,38500,7,2
1409,1,8584,Refresh Boutique Residence,1,27000,3,60
1410,1,8588,Mountain Retreat Boutique Suites,1,5600,5,117
1411,2,8590,Modern Cottage,1,7600,1,9
1412,1,8593,Luxury Villa Boutique Suites,0,37400,5,141
1413,2,8594,Beach House Lodge,1,36000,2,8
1414,1,8595,Balance Boutique Residence,0,45500,1,62
1415,1,8596,Amuse Lodge,1,13600,1,134
1416,5,8599,Mountain Retreat Hideaway,1,7200,4,10
1417,5,8600,Refresh House,1,29500,3,7
1418,2,8603,Exalted GuestHouse,1,11500,4,6
1419,4,8604,Beach House Cottage,1,20800,6,13
1420,5,8605,Beach House GuestHouse,1,27100,1,7
1421,5,8607,Exquisite Lodge,1,9600,5,7
1422,1,8610,Mountain Retreat Boutique Hotel,1,41100,5,136
1423,1,8611,City Loft Hotel,1,19400,4,65
1424,1,8613,Refresh Boutique Hotel,1,14700,7,159
1425,3,8616,Balance Manor,1,10900,5,28
1426,1,8617,Rustic Oasis,1,50200,1,141
1427,4,8621,Homely House,1,51500,4,14
1428,2,8622,Modern Manor,1,44400,4,14
1429,5,8624,Mirage House,1,16100,4,11
1430,1,8625,Exalted Retreat,1,19500,2,101
1431,5,8626,Moonlight Lodge,1,7200,6,5
1432,4,8627,Serene GuestHouse,1,5400,3,11
1433,3,8628,Mountain Retreat Hideaway,1,51000,3,22
1434,3,8629,Charming Haven,1,8400,5,11
1435,1,8630,Mountain Retreat Hotel,1,6500,5,75
1436,1,8634,Balance Retreat,1,16900,1,118
1437,1,8637,Refresh Retreat,1,55200,1,109
1438,4,8638,Charming Haven,1,29500,5,8
1439,1,8641,Exquisite Resort,1,48900,4,159
1440,5,8642,Luxury Villa Cottage,1,46900,1,3
1441,2,8646,Modern Hideaway,1,9400,2,5
1442,2,8647,Rustic GuestHouse,1,33900,5,2
1443,2,8650,Beach House Manor,1,12300,4,3
1444,1,8652,Balance Resort,1,11000,6,126
1445,1,8655,Deluxe Residence,1,44600,1,50
1446,5,8657,Exalted GuestHouse,1,10400,1,2
1447,1,8658,Rustic Lodge,1,10800,1,141
1448,2,8659,Moonlight House,1,9800,7,12
1449,5,8660,Charming Haven,1,5200,6,11
1450,4,8665,Moonlight Lodge,1,5500,4,9
1451,2,8669,Refresh Haven,1,5800,7,6
1452,4,8670,Amuse GuestHouse,1,21000,6,5
1453,2,8672,Cosy Lodge,1,7100,7,9
1454,5,8674,Homely Inn,1,13800,3,5
1455,1,8675,Charming Boutique Hotel,1,27900,5,50
1456,3,8676,Homely Inn,1,43500,2,23
1457,4,8679,Balance Lodge,1,24500,1,4
1458,1,8680,Charming Boutique Hotel,1,53100,2,59
1459,4,8682,Luxury Villa Inn,1,14400,6,9
1460,4,8683,Balance Retreat,1,41700,1,13
1461,2,8685,Homely GuestHouse,1,46100,6,12
1462,1,8688,City Loft Retreat,1,48800,5,134
1463,1,8690,Serene Oasis,1,63800,2,99
1464,1,8691,Moonlight Lodge,1,62300,3,108
1465,2,8692,City Loft Cottage,1,58500,7,5
1466,4,8695,City Loft GuestHouse,1,21100,7,14
1467,4,8697,Moonlight Haven,1,41800,5,6
1468,5,8699,Mountain Retreat Cottage,1,38100,2,2
1469,2,8706,Modern Manor,1,6200,3,14
1470,1,8710,Homely Oasis,1,7900,6,106
1471,4,8711,Modern Cottage,1,15800,4,4
1472,5,8715,Homely Manor,1,44600,6,4
1473,1,8716,City Loft Resort,1,24100,5,55
1474,1,8718,Exalted Boutique Suites,1,44200,7,67
1475,4,8722,Homely House,1,5800,6,14
1476,2,8723,Charming Retreat,1,5600,3,6
1477,2,8726,Cozy GuestHouse,1,22400,2,2
1478,4,8729,Cozy Lodge,1,7100,1,11
1479,2,8730,Mirage GuestHouse,1,19200,1,6
1480,1,8733,Homely Oasis,1,25100,1,86
1481,1,8737,Serene Lodge,1,19800,1,58
1482,1,8739,Amuse Hotel,1,16700,2,78
1483,2,8750,Homely Hideaway,1,56900,7,7
1484,3,8751,Mirage Retreat,1,7800,4,20
1485,1,8753,Amuse Lodge,1,25000,1,101
1486,5,8754,Balance Lodge,1,5400,5,7
1487,3,8755,Modern Retreat,1,21200,4,25
1488,1,8756,Grand Lodge,1,40800,7,151
1489,3,8758,Cosy Retreat,1,56600,1,27
1490,1,8761,Grand Boutique Hotel,1,7900,3,54
1491,2,8764,Mountain Retreat Retreat,1,62200,7,5
1492,3,8767,Rustic House,1,54100,1,24
1493,1,8768,Beach House Suites,1,8900,5,135
1494,4,8774,Serene Cottage,1,27500,6,12
1495,1,8775,Luxury Villa Lodge,1,8100,5,71
1496,4,8776,Amuse Manor,1,6000,2,14
1497,1,8778,Balance Retreat,1,35900,2,102
1498,2,8779,City Loft Manor,1,9800,7,7
1499,1,8781,Mirage Lodge,1,10300,1,127
1500,3,8782,Mountain Retreat Inn,1,34500,5,12
1501,4,8785,Moonlight Hideaway,1,18800,3,9
1502,5,8786,Exalted Haven,1,7600,5,11
1503,1,8787,Exalted Retreat,1,29500,4,58
1504,2,8790,Exquisite Retreat,1,6400,5,4
1505,1,8792,Grand Lodge,1,17600,5,144
1506,1,8794,Luxury Villa Oasis,1,7200,3,152
1507,4,8796,Mirage Retreat,1,5600,2,8
1508,2,8798,City Loft Lodge,1,8200,7,12
1509,1,8799,Amuse Resort,1,41600,5,149
1510,5,8807,Luxury Villa Inn,1,8700,1,8
1511,2,8808,Modern GuestHouse,1,51200,1,5
1512,3,8809,Mirage GuestHouse,1,14900,6,30
1513,2,8811,Exquisite Hideaway,1,27000,1,10
1514,1,8818,City Loft Resort,1,19500,3,151
1515,3,8828,Amuse Manor,1,26600,3,28
1516,2,8829,Balance House,1,18600,3,2
1517,4,8830,Mountain Retreat Retreat,1,6700,6,14
1518,4,8831,Mirage Lodge,1,33000,7,12
1519,5,8832,Beach House GuestHouse,1,10400,1,4
1520,1,8837,Balance Boutique Suites,1,59200,6,83
1521,4,8839,Beach House Inn,1,11400,4,12
1522,4,8844,Refresh Lodge,1,5900,6,5
1523,2,8846,Moonlight Inn,1,5700,4,2
1524,1,8849,Homely Suites,1,8000,7,138
1525,3,8851,Exalted Retreat,1,6600,4,10
1526,1,8855,Rustic Lodge,1,63100,7,128
1527,1,8856,Balance Suites,1,62000,5,152
1528,1,8858,Modern Lodge,1,8200,5,138
1529,5,8860,Mountain Retreat Haven,1,5800,1,12
1530,1,8862,Cosy Suites,1,15700,4,150
1531,5,8863,Rustic GuestHouse,1,36200,6,7
1532,2,8864,Moonlight Retreat,1,26300,6,3
1533,2,8865,Exquisite Hideaway,1,9600,1,14
1534,1,8866,Homely Suites,1,9500,5,63
1535,1,8868,Cozy Retreat,1,7900,2,123
1536,1,8870,Exquisite Boutique Residence,1,6400,4,130
1537,4,8873,Luxury Villa Cottage,1,7300,6,13
1538,1,8874,Balance Boutique Suites,1,9700,4,74
1539,2,8879,Exalted Hideaway,1,5400,1,11
1540,1,8881,Refresh Suites,1,9700,2,72
1541,3,8882,Balance House,1,62700,7,26
1542,3,8887,Luxury Villa Cottage,0,19700,7,17
1543,5,8889,Homely House,1,27200,5,12
1544,1,8891,Mirage Lodge,1,10000,6,63
1545,2,8893,Cozy Cottage,1,5100,4,6
1546,2,8894,Homely Lodge,1,34600,7,8
1547,1,8895,Rustic Boutique Residence,1,9600,1,148
1548,3,8896,Deluxe Haven,1,51800,3,30
1549,1,8901,Charming Retreat,1,6200,6,157
1550,4,8903,Exquisite Manor,1,12800,3,7
1551,2,8909,Charming Inn,1,9800,3,7
1552,1,8915,Refresh Oasis,1,5700,5,60
1553,1,8916,Exquisite Boutique Hotel,1,5700,7,133
1554,4,8920,Refresh Inn,1,24000,2,2
1555,3,8921,Mirage Cottage,1,6900,1,21
1556,4,8922,Modern Hideaway,1,6900,6,4
1557,4,8926,Deluxe Lodge,1,18900,2,9
1558,3,8927,Beach House Haven,1,46800,5,19
1559,4,8928,Modern Cottage,1,27800,7,14
1560,2,8929,Exalted Retreat,1,49000,4,5
1561,1,8934,Mountain Retreat Boutique Hotel,1,6400,1,64
1562,1,8935,Mirage Retreat,1,62500,7,115
1563,1,8936,City Loft Boutique Hotel,1,18100,1,139
1564,4,8939,Beach House Inn,1,9300,6,9
1565,3,8940,Luxury Villa House,1,15000,5,28
1566,1,8949,Mirage Retreat,1,7300,4,152
1567,2,8950,Rustic Lodge,1,64200,5,2
1568,4,8951,City Loft House,1,52900,6,4
1569,3,8954,Beach House Retreat,1,7200,6,18
1570,1,8957,Grand Lodge,1,17700,4,62
1571,4,8962,Modern Inn,1,37500,7,8
1572,1,8963,Modern Hotel,1,8100,4,71
1573,4,8965,Amuse House,1,9400,3,8
1574,3,8966,Balance Inn,1,35700,3,26
1575,5,8968,Exquisite GuestHouse,1,9100,6,8
1576,5,8969,Amuse House,0,8600,7,2
1577,1,8970,Rustic Boutique Residence,1,36200,5,102
1578,4,8972,Deluxe Retreat,1,23400,3,9
1579,2,8973,Grand House,1,9400,5,4
1580,1,8974,Refresh Resort,1,44900,3,76
1581,4,8975,Amuse Haven,1,34800,1,4
1582,3,8976,Charming Haven,1,9800,4,30
1583,2,8978,Rustic Cottage,1,16500,7,5
1584,1,8980,Deluxe Boutique Suites,1,62100,7,124
1585,1,8982,Cosy Suites,1,24600,6,133
1586,3,8983,Mountain Retreat Cottage,1,43700,1,27
1587,3,8985,Cozy Hideaway,1,6600,2,26
1588,4,8989,Grand Inn,1,24600,5,13
1589,4,8992,Serene Haven,1,8800,7,9
1590,1,8993,Homely Resort,1,21300,2,131
1591,1,8994,Beach House Residence,1,8300,1,82
1592,2,8996,Grand Inn,1,39300,2,2
1593,3,8999,Homely Retreat,1,55400,3,19
1594,1,9168,Exquisite Resort,1,15700,2,84
1595,1,9170,Homely Resort,1,21400,6,80
1596,1,9172,Deluxe Boutique Suites,1,51800,3,115
1597,3,9173,Mirage House,1,5200,4,10
1598,2,9174,Charming Inn,1,19600,6,5
1599,2,9175,Grand Retreat,1,57700,1,7
1600,2,9176,City Loft Lodge,1,5800,5,8
1601,1,9178,Beach House Lodge,1,9000,1,61
1602,4,9180,Luxury Villa Hideaway,1,5800,7,9
1603,1,9181,Refresh Residence,1,5800,5,101
1604,4,9186,Beach House Haven,1,28800,3,4
1605,3,9191,Balance Inn,1,17300,2,18
1606,5,9193,Exquisite Cottage,1,8300,1,3
1607,1,9194,Moonlight Boutique Residence,1,56900,1,50
1608,5,9197,Cozy Manor,1,13700,3,4
1609,1,9198,Mirage Suites,1,38600,6,157
1610,1,9199,Rustic Lodge,1,7300,4,157
1611,2,9200,Deluxe Lodge,1,42700,7,9
1612,4,9201,Rustic Manor,1,8000,3,10
1613,3,9202,Moonlight Retreat,1,57200,3,24
1614,1,9203,Mirage Retreat,1,46900,7,157
1615,3,9204,Serene Haven,1,10500,2,28
1616,1,9205,Amuse Boutique Residence,1,27300,1,77
1617,2,9207,Luxury Villa House,1,39500,6,5
1618,5,9208,Charming GuestHouse,1,24600,7,12
1619,3,9209,Mirage Inn,1,62300,1,10
1620,1,9210,Deluxe Resort,1,10800,4,64
1621,3,9211,Exquisite Cottage,1,9300,6,10
1622,4,9213,Serene Retreat,1,5800,6,10
1623,2,9215,Balance Haven,1,50900,5,13
1624,1,9217,City Loft Suites,1,7000,3,96
1625,4,9218,Amuse Lodge,1,43900,3,5
1626,3,9223,Mountain Retreat Manor,1,9500,1,20
1627,3,9226,Homely Hideaway,1,9200,6,30
1628,1,9228,Serene Retreat,1,23100,4,70
1629,3,9232,Modern Retreat,1,61800,5,11
1630,1,9235,Balance Boutique Suites,1,9400,7,92
1631,2,9236,Serene Retreat,1,21500,4,6
1632,1,9237,Balance Hotel,1,5200,2,149
1633,3,9241,Exquisite Inn,1,30300,5,13
1634,5,9243,Luxury Villa Retreat,1,15000,1,6
1635,1,9246,Exquisite Oasis,1,13700,1,85
1636,1,9247,Balance Retreat,1,9000,6,118
1637,2,9248,Amuse Hideaway,1,54800,4,11
1638,5,9249,City Loft Manor,1,8000,6,4
1639,1,9254,Serene Retreat,1,52600,2,51
1640,3,9257,Serene Lodge,1,25800,7,27
1641,2,9259,Beach House Retreat,1,11100,3,13
1642,1,9265,City Loft Boutique Hotel,0,53000,6,77
1643,4,9266,Amuse Manor,1,44000,5,13
1644,2,9267,Cosy Inn,1,48400,4,4
1645,2,9269,Balance Retreat,1,34800,5,5
1646,4,9271,Refresh Hideaway,1,14600,5,3
1647,1,9273,Moonlight Suites,1,57500,4,153
1648,4,9276,Moonlight Manor,1,56400,2,2
1649,4,9277,Homely Haven,1,21600,1,9
1650,5,9279,Exquisite Inn,1,6700,1,9
1651,2,9280,Balance Retreat,1,21200,5,4
1652,3,9283,Exalted GuestHouse,1,5800,7,29
1653,4,9284,Cosy Manor,1,51000,7,7
1654,4,9290,Homely Retreat,1,8100,4,3
